ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,physical_area_km2,sp_count
CMR,ACOF,all,-1.7449926007243098e-08,8.062998837620559e-10,deltaE per km2 per sp.,3851.0,172.7039999386668,31076
CAN,ACOF,all,0.0,,deltaE per km2 per sp.,15692.0,0.0,31076
CRI,ACOF,all,-7.263365123611466e-08,7.023022754987319e-09,deltaE per km2 per sp.,528.0,983.3739976441116,31076
CIV,ACOF,all,0.0,,deltaE per km2 per sp.,3431.0,0.0,31076
HRV,ACOF,all,0.0,,deltaE per km2 per sp.,819.0,0.0,31076
CUB,ACOF,all,-1.9190235487953397e-08,1.379171766698217e-09,deltaE per km2 per sp.,1250.0,269.1849995169044,31076
CAF,ACOF,all,-6.285719167387072e-10,4.847434775007594e-10,deltaE per km2 per sp.,3638.0,0.0020000000298023225,31076
TCD,ACOF,all,0.0,,deltaE per km2 per sp.,4921.0,0.0,31076
CHL,ACOF,all,0.0,,deltaE per km2 per sp.,2486.0,0.0,31076
CHN,ACOF,all,-8.040043367357453e-09,2.847315211697633e-09,deltaE per km2 per sp.,71581.0,240.19999972462657,31076
CYP,ACOF,all,0.0,,deltaE per km2 per sp.,120.0,0.0,31076
CZE,ACOF,all,0.0,,deltaE per km2 per sp.,1194.0,0.0,31076
DNK,ACOF,all,0.0,,deltaE per km2 per sp.,882.0,0.0,31076
DJI,ACOF,all,0.0,,deltaE per km2 per sp.,36.0,0.0,31076
DMA,ACOF,all,-1.8691680773216945e-07,1.2748867974272163e-08,deltaE per km2 per sp.,11.0,4.133000020980835,31076
DOM,ACOF,all,-4.201895156788319e-08,3.3780891264902726e-09,deltaE per km2 per sp.,560.0,1331.1860004253685,31076
ECU,ACOF,all,-3.187565460044841e-08,2.409531689174741e-09,deltaE per km2 per sp.,1375.0,434.6900008513033,31076
EGY,ACOF,all,0.0,,deltaE per km2 per sp.,1254.0,0.0,31076
SLV,ACOF,all,-1.9266703497817778e-08,1.591542302622088e-09,deltaE per km2 per sp.,255.0,1494.8520028352737,31076
GNQ,ACOF,all,0.0,,deltaE per km2 per sp.,223.0,0.0,31076
ERI,ACOF,all,0.0,,deltaE per km2 per sp.,650.0,0.0,31076
EST,ACOF,all,0.0,,deltaE per km2 per sp.,853.0,0.0,31076
ETH,ACOF,all,-3.4061715715710726e-09,1.6484776284800932e-10,deltaE per km2 per sp.,6351.0,4697.274999886005,31076
FJI,ACOF,all,0.0,,deltaE per km2 per sp.,51.0,0.0,31076
FIN,ACOF,all,0.0,,deltaE per km2 per sp.,4168.0,0.0,31076
GAB,ACOF,all,-4.666096939521035e-09,2.920552798113228e-09,deltaE per km2 per sp.,1248.0,0.13999999821186065,31076
GMB,ACOF,all,0.0,,deltaE per km2 per sp.,126.0,0.0,31076
MAR,ACOF,all,0.0,,deltaE per km2 per sp.,3492.0,0.0,31076
MOZ,ACOF,all,-2.7985626289382577e-09,1.367380223215999e-10,deltaE per km2 per sp.,6720.0,8.593000151589514,31076
NAM,ACOF,all,0.0,,deltaE per km2 per sp.,1812.0,0.0,31076
GEO,ACOF,all,0.0,,deltaE per km2 per sp.,806.0,0.0,31076
DEU,ACOF,all,0.0,,deltaE per km2 per sp.,6192.0,0.0,31076
GHA,ACOF,all,0.0,,deltaE per km2 per sp.,2537.0,0.0,31076
GRC,ACOF,all,0.0,,deltaE per km2 per sp.,1893.0,0.0,31076
GRL,ACOF,all,,,deltaE per km2 per sp.,,,31076
GRD,ACOF,all,-3.4465384146642464e-07,3.956578760096665e-08,deltaE per km2 per sp.,5.0,0.7280000305175781,31076
NRU,ACOF,all,,,deltaE per km2 per sp.,,,31076
GTM,ACOF,all,-2.5714170579714354e-08,2.049207301088717e-09,deltaE per km2 per sp.,1174.0,2067.362000505999,31076
NPL,ACOF,all,-7.707666023339951e-09,9.54868759094687e-10,deltaE per km2 per sp.,1673.0,16.398000037223103,31076
GIN,ACOF,all,0.0,,deltaE per km2 per sp.,2598.0,0.0,31076
GNB,ACOF,all,0.0,,deltaE per km2 per sp.,387.0,0.0,31076
GUY,ACOF,all,0.0,,deltaE per km2 per sp.,429.0,0.0,31076
HTI,ACOF,all,-2.0640572176420527e-07,2.2128687109122873e-08,deltaE per km2 per sp.,326.0,727.3089987623692,31076
JOR,ACOF,all,0.0,,deltaE per km2 per sp.,249.0,0.0,31076
HND,ACOF,all,-1.884290517912893e-08,2.1987531296289067e-09,deltaE per km2 per sp.,1125.0,2939.396000912264,31076
HUN,ACOF,all,0.0,,deltaE per km2 per sp.,1345.0,0.0,31076
ISL,ACOF,all,0.0,,deltaE per km2 per sp.,523.0,0.0,31076
IDN,ACOF,all,-1.817169741241284e-08,2.405212125174259e-09,deltaE per km2 per sp.,16052.0,2295.013995049819,31076
IRN,ACOF,all,0.0,,deltaE per km2 per sp.,13040.0,0.0,31076
IRQ,ACOF,all,0.0,,deltaE per km2 per sp.,2151.0,0.0,31076
IRL,ACOF,all,0.0,,deltaE per km2 per sp.,1238.0,0.0,31076
KAZ,ACOF,all,0.0,,deltaE per km2 per sp.,19383.0,0.0,31076
KEN,ACOF,all,-1.902913409237386e-08,1.0151875184857839e-09,deltaE per km2 per sp.,2320.0,1454.6099929708241,31076
KIR,ACOF,all,,,deltaE per km2 per sp.,,,31076
PRK,ACOF,all,0.0,,deltaE per km2 per sp.,1721.0,0.0,31076
KOR,ACOF,all,0.0,,deltaE per km2 per sp.,1344.0,0.0,31076
XKX,ACOF,all,0.0,,deltaE per km2 per sp.,162.0,0.0,31076
SRB,ACOF,all,0.0,,deltaE per km2 per sp.,1225.0,0.0,31076
SYC,ACOF,all,,,deltaE per km2 per sp.,,,31076
SLE,ACOF,all,0.0,,deltaE per km2 per sp.,857.0,0.0,31076
SGP,ACOF,all,0.0,,deltaE per km2 per sp.,8.0,0.0,31076
ITA,ACOF,all,0.0,,deltaE per km2 per sp.,4414.0,0.0,31076
JAM,ACOF,all,-8.068417805858812e-08,8.219791222619366e-09,deltaE per km2 per sp.,126.0,104.63199998378752,31076
JPN,ACOF,all,0.0,,deltaE per km2 per sp.,4751.0,0.0,31076
KGZ,ACOF,all,0.0,,deltaE per km2 per sp.,1672.0,0.0,31076
LAO,ACOF,all,-3.447429113004823e-09,1.0337448673977542e-08,deltaE per km2 per sp.,1655.0,0.4080000004172325,31076
LVA,ACOF,all,0.0,,deltaE per km2 per sp.,1268.0,0.0,31076
LBN,ACOF,all,0.0,,deltaE per km2 per sp.,138.0,0.0,31076
LSO,ACOF,all,0.0,,deltaE per km2 per sp.,355.0,0.0,31076
LBR,ACOF,all,0.0,,deltaE per km2 per sp.,836.0,0.0,31076
LBY,ACOF,all,0.0,,deltaE per km2 per sp.,1327.0,0.0,31076
LIE,ACOF,all,0.0,,deltaE per km2 per sp.,1.0,0.0,31076
LTU,ACOF,all,0.0,,deltaE per km2 per sp.,1285.0,0.0,31076
LUX,ACOF,all,0.0,,deltaE per km2 per sp.,46.0,0.0,31076
MCO,ACOF,all,,,deltaE per km2 per sp.,,,31076
MNG,ACOF,all,0.0,,deltaE per km2 per sp.,3272.0,0.0,31076
MNE,ACOF,all,0.0,,deltaE per km2 per sp.,205.0,0.0,31076
MKD,ACOF,all,0.0,,deltaE per km2 per sp.,344.0,0.0,31076
MDG,ACOF,all,0.0,,deltaE per km2 per sp.,6184.0,0.0,31076
MWI,ACOF,all,-4.742138311263025e-09,2.3244824236556613e-09,deltaE per km2 per sp.,1144.0,30.051999852731825,31076
MYS,ACOF,all,-1.819041330636434e-08,1.0551206078149964e-09,deltaE per km2 per sp.,3067.0,6.378000119701028,31076
MDV,ACOF,all,,,deltaE per km2 per sp.,,,31076
MLI,ACOF,all,0.0,,deltaE per km2 per sp.,4945.0,0.0,31076
MLT,ACOF,all,0.0,,deltaE per km2 per sp.,6.0,0.0,31076
MHL,ACOF,all,,,deltaE per km2 per sp.,,,31076
MRT,ACOF,all,0.0,,deltaE per km2 per sp.,1742.0,0.0,31076
MUS,ACOF,all,0.0,,deltaE per km2 per sp.,22.0,0.0,31076
MEX,ACOF,all,-2.262022458977698e-08,1.4049036730054803e-09,deltaE per km2 per sp.,14201.0,5963.305007819459,31076
FSM,ACOF,all,,,deltaE per km2 per sp.,,,31076
MDA,ACOF,all,0.0,,deltaE per km2 per sp.,576.0,0.0,31076
NIC,ACOF,all,-1.05119444151595e-08,5.759517390022979e-10,deltaE per km2 per sp.,1214.0,1175.5970012993366,31076
OMN,ACOF,all,0.0,,deltaE per km2 per sp.,412.0,0.0,31076
PAK,ACOF,all,0.0,,deltaE per km2 per sp.,7576.0,0.0,31076
PLW,ACOF,all,,,deltaE per km2 per sp.,,,31076
PAN,ACOF,all,-2.995496937291269e-08,5.41809556257503e-09,deltaE per km2 per sp.,575.0,264.5480002178997,31076
PNG,ACOF,all,-2.3456266417690945e-08,2.0186850763273886e-09,deltaE per km2 per sp.,1668.0,611.2949998760223,31076
PRY,ACOF,all,-2.0015969529244607e-09,9.453418135727668e-11,deltaE per km2 per sp.,3581.0,2.606000043600798,31076
PER,ACOF,all,-2.154846279034858e-08,1.256185773813153e-09,deltaE per km2 per sp.,4776.0,3481.5850076132265,31076
PHL,ACOF,all,0.0,,deltaE per km2 per sp.,3465.0,0.0,31076
POL,ACOF,all,0.0,,deltaE per km2 per sp.,5797.0,0.0,31076
PRT,ACOF,all,0.0,,deltaE per km2 per sp.,1343.0,0.0,31076
ROU,ACOF,all,0.0,,deltaE per km2 per sp.,3564.0,0.0,31076
RUS,ACOF,all,0.0,,deltaE per km2 per sp.,57069.0,0.0,31076
RWA,ACOF,all,-3.326663241238632e-09,2.2549943874872447e-09,deltaE per km2 per sp.,289.0,334.48399946242574,31076
WSM,ACOF,all,,,deltaE per km2 per sp.,,,31076
SMR,ACOF,all,,,deltaE per km2 per sp.,,,31076
TON,ACOF,all,,,deltaE per km2 per sp.,,,31076
TTO,ACOF,all,0.0,,deltaE per km2 per sp.,49.0,0.0,31076
TUN,ACOF,all,0.0,,deltaE per km2 per sp.,1250.0,0.0,31076
TKM,ACOF,all,0.0,,deltaE per km2 per sp.,1164.0,0.0,31076
STP,ACOF,all,-6.49318240505903e-07,1.1771207415944555e-07,deltaE per km2 per sp.,12.0,1.6950000000000003,31076
SAU,ACOF,all,-1.2248421832339318e-08,3.139237827297166e-09,deltaE per km2 per sp.,3393.0,0.12600000381469725,31076
SEN,ACOF,all,0.0,,deltaE per km2 per sp.,1900.0,0.0,31076
SVK,ACOF,all,0.0,,deltaE per km2 per sp.,793.0,0.0,31076
SVN,ACOF,all,0.0,,deltaE per km2 per sp.,266.0,0.0,31076
SLB,ACOF,all,0.0,,deltaE per km2 per sp.,177.0,0.0,31076
SOM,ACOF,all,-4.502466061224864e-09,7.682534127777374e-09,deltaE per km2 per sp.,2120.0,0.37900001525878907,31076
ZAF,ACOF,all,0.0,,deltaE per km2 per sp.,10375.0,0.0,31076
SSD,ACOF,all,-2.029767964817353e-09,1.9657246242531758e-09,deltaE per km2 per sp.,4956.0,0.018000000268220902,31076
ESP,ACOF,all,0.0,,deltaE per km2 per sp.,7439.0,0.0,31076
LKA,ACOF,all,0.0,,deltaE per km2 per sp.,772.0,0.0,31076
KNA,ACOF,all,0.0,,deltaE per km2 per sp.,3.0,0.0,31076
LCA,ACOF,all,0.0,,deltaE per km2 per sp.,7.0,0.0,31076
VCT,ACOF,all,-4.031855662084256e-07,3.654891786097967e-08,deltaE per km2 per sp.,4.0,1.9519999885559083,31076
SDN,ACOF,all,0.0,,deltaE per km2 per sp.,6135.0,0.0,31076
SUR,ACOF,all,-6.293053911356739e-09,8.974923469358749e-10,deltaE per km2 per sp.,64.0,3.6029999612271784,31076
SWZ,ACOF,all,0.0,,deltaE per km2 per sp.,225.0,0.0,31076
SWE,ACOF,all,0.0,,deltaE per km2 per sp.,4009.0,0.0,31076
CHE,ACOF,all,0.0,,deltaE per km2 per sp.,385.0,0.0,31076
SYR,ACOF,all,0.0,,deltaE per km2 per sp.,1501.0,0.0,31076
TWN,ACOF,all,0.0,,deltaE per km2 per sp.,457.0,0.0,31076
TJK,ACOF,all,0.0,,deltaE per km2 per sp.,927.0,0.0,31076
TZA,ACOF,all,-1.4019077901404478e-08,1.87643224772037e-09,deltaE per km2 per sp.,7248.0,1081.3109999545663,31076
THA,ACOF,all,-3.9605583743304545e-09,7.339070690588423e-09,deltaE per km2 per sp.,5558.0,0.5330000191926957,31076
TLS,ACOF,all,-2.26726372075221e-08,1.333948166331068e-09,deltaE per km2 per sp.,175.0,529.858000126183,31076
TGO,ACOF,all,0.0,,deltaE per km2 per sp.,652.0,0.0,31076
TUV,ACOF,all,,,deltaE per km2 per sp.,,,31076
UGA,ACOF,all,-1.0589578276416936e-08,8.845105280263973e-10,deltaE per km2 per sp.,2381.0,405.3120012843609,31076
URY,ACOF,all,0.0,,deltaE per km2 per sp.,2181.0,0.0,31076
UZB,ACOF,all,0.0,,deltaE per km2 per sp.,1777.0,0.0,31076
VUT,ACOF,all,0.0,,deltaE per km2 per sp.,126.0,0.0,31076
VAT,ACOF,all,,,deltaE per km2 per sp.,,,31076
VEN,ACOF,all,-3.109829311170652e-08,1.7415919007534732e-09,deltaE per km2 per sp.,4315.0,1900.3140003081412,31076
VNM,ACOF,all,-1.2023761738451525e-08,1.8577885136685986e-09,deltaE per km2 per sp.,3708.0,205.2009998780489,31076
ZMB,ACOF,all,-1.11648206446031e-09,5.048738625394685e-10,deltaE per km2 per sp.,5970.0,69.83299961090087,31076
ZWE,ACOF,all,-8.636633938486077e-09,4.1161336051408635e-10,deltaE per km2 per sp.,4307.0,20.585000116974115,31076
YEM,ACOF,all,-5.6418275392993705e-09,3.169405819494431e-09,deltaE per km2 per sp.,1977.0,345.89400258593264,31076
UKR,ACOF,all,0.0,,deltaE per km2 per sp.,10388.0,0.0,31076
BHR,ACOF,all,0.0,,deltaE per km2 per sp.,5.0,0.0,31076
KWT,ACOF,all,0.0,,deltaE per km2 per sp.,56.0,0.0,31076
QAT,ACOF,all,0.0,,deltaE per km2 per sp.,101.0,0.0,31076
ARE,ACOF,all,0.0,,deltaE per km2 per sp.,319.0,0.0,31076
TUR,ACOF,all,0.0,,deltaE per km2 per sp.,11136.0,0.0,31076
ISR,ACOF,all,0.0,,deltaE per km2 per sp.,151.0,0.0,31076
BGD,ACOF,all,-2.180221558845119e-09,4.3187018653994144e-09,deltaE per km2 per sp.,1743.0,0.23,31076
MMR,ACOF,all,-3.922537526247301e-09,6.918707859547766e-10,deltaE per km2 per sp.,5381.0,92.7049996882677,31076
IND,ACOF,all,-9.480196187438977e-09,4.6077607560079847e-10,deltaE per km2 per sp.,37032.0,1525.7909989555178,31076
BEN,ACOF,all,0.0,,deltaE per km2 per sp.,1144.0,0.0,31076
NER,ACOF,all,0.0,,deltaE per km2 per sp.,4138.0,0.0,31076
NGA,ACOF,all,-9.313291050241541e-09,2.90802571452827e-09,deltaE per km2 per sp.,10443.0,0.1800000035762787,31076
111,ACOF,all,0.0,,deltaE per km2 per sp.,52.0,0.0,31076
112,ACOF,all,,,deltaE per km2 per sp.,,,31076
113,ACOF,all,0.0,,deltaE per km2 per sp.,2.0,0.0,31076
114,ACOF,all,0.0,,deltaE per km2 per sp.,1.0,0.0,31076
115,ACOF,all,,,deltaE per km2 per sp.,,,31076
116,ACOF,all,,,deltaE per km2 per sp.,,,31076
117,ACOF,all,,,deltaE per km2 per sp.,,,31076
118,ACOF,all,,,deltaE per km2 per sp.,,,31076
119,ACOF,all,,,deltaE per km2 per sp.,,,31076
120,ACOF,all,,,deltaE per km2 per sp.,,,31076
121,ACOF,all,,,deltaE per km2 per sp.,,,31076
122,ACOF,all,,,deltaE per km2 per sp.,,,31076
123,ACOF,all,,,deltaE per km2 per sp.,,,31076
124,ACOF,all,,,deltaE per km2 per sp.,,,31076
125,ACOF,all,,,deltaE per km2 per sp.,,,31076
126,ACOF,all,,,deltaE per km2 per sp.,,,31076
127,ACOF,all,,,deltaE per km2 per sp.,,,31076
128,ACOF,all,,,deltaE per km2 per sp.,,,31076
129,ACOF,all,,,deltaE per km2 per sp.,,,31076
ESH,ACOF,all,0.0,,deltaE per km2 per sp.,16.0,0.0,31076
AFG,ORTS,all,0.0,,deltaE per km2 per sp.,7091.0,0.0,31076
GBR,ORTS,all,0.0,,deltaE per km2 per sp.,3166.0,0.0,31076
ALB,ORTS,all,0.0,,deltaE per km2 per sp.,434.0,0.0,31076
DZA,ORTS,all,0.0,,deltaE per km2 per sp.,3423.0,0.0,31076
USA,ORTS,all,-5.4107500542336465e-08,3.66739990480036e-10,deltaE per km2 per sp.,81532.0,8.006000003144145,31076
ATA,ORTS,all,,,deltaE per km2 per sp.,,,31076
ATG,ORTS,all,-1.8875053202182872e-07,1.065083083685594e-07,deltaE per km2 per sp.,6.0,0.10300000086426736,31076
ARG,ORTS,all,-6.064503013377384e-09,6.537450788581356e-09,deltaE per km2 per sp.,19987.0,0.01800000011920929,31076
AND,ORTS,all,0.0,,deltaE per km2 per sp.,1.0,0.0,31076
AGO,ORTS,all,-1.0047811918565255e-09,1.574207838478684e-09,deltaE per km2 per sp.,7779.0,1.515000003129244,31076
ARM,ORTS,all,0.0,,deltaE per km2 per sp.,405.0,0.0,31076
NLD,ORTS,all,0.0,,deltaE per km2 per sp.,673.0,0.0,31076
AUS,ORTS,all,0.0,,deltaE per km2 per sp.,16655.0,0.0,31076
AUT,ORTS,all,0.0,,deltaE per km2 per sp.,898.0,0.0,31076
AZE,ORTS,all,0.0,,deltaE per km2 per sp.,1031.0,0.0,31076
BHS,ORTS,all,0.0,,deltaE per km2 per sp.,12.0,0.0,31076
BRB,ORTS,all,-1.7381121714854948e-07,2.5412436624124534e-08,deltaE per km2 per sp.,6.0,0.24199999958276747,31076
BLR,ORTS,all,0.0,,deltaE per km2 per sp.,3926.0,0.0,31076
BEL,ORTS,all,0.0,,deltaE per km2 per sp.,539.0,0.0,31076
BLZ,ORTS,all,-5.977899836115738e-09,1.8555661283026066e-10,deltaE per km2 per sp.,39.0,0.5060000012814999,31076
BTN,ORTS,all,-1.094466710182178e-08,1.3145015289586883e-09,deltaE per km2 per sp.,266.0,24.239999634772538,31076
BOL,ORTS,all,-4.571102734951776e-09,2.2695723187957305e-09,deltaE per km2 per sp.,6068.0,147.70999974824488,31076
BIH,ORTS,all,0.0,,deltaE per km2 per sp.,663.0,0.0,31076
BWA,ORTS,all,-1.8039610682845276e-09,2.4670183582830034e-11,deltaE per km2 per sp.,944.0,84.79300021164119,31076
NOR,ORTS,all,0.0,,deltaE per km2 per sp.,1891.0,0.0,31076
COL,ORTS,all,-3.509145985414386e-08,3.172945390371575e-09,deltaE per km2 per sp.,5944.0,60.50899973362685,31076
COM,ORTS,all,,,deltaE per km2 per sp.,,,31076
BRA,ORTS,all,-9.728446955923277e-09,4.258730867524164e-09,deltaE per km2 per sp.,55154.0,0.83099999666214,31076
FRA,ORTS,all,-4.180489323066885e-08,1.4818301233556633e-09,deltaE per km2 per sp.,9006.0,18.00000007636845,31076
COD,ORTS,all,-2.4886176240226296e-09,1.0742623950744269e-10,deltaE per km2 per sp.,12389.0,1259.813999831155,31076
COG,ORTS,all,-4.25978136221013e-09,2.7298226255214947e-10,deltaE per km2 per sp.,1776.0,70.27400003209709,31076
NZL,ORTS,all,0.0,,deltaE per km2 per sp.,2940.0,0.0,31076
BRN,ORTS,all,-5.655276785631857e-09,1.0385305341711211e-09,deltaE per km2 per sp.,40.0,3.7439999864995475,31076
BGR,ORTS,all,0.0,,deltaE per km2 per sp.,1621.0,0.0,31076
BFA,ORTS,all,0.0,,deltaE per km2 per sp.,2882.0,0.0,31076
BDI,ORTS,all,-4.804445627362848e-09,1.2474031123055284e-09,deltaE per km2 per sp.,299.0,105.97500027179719,31076
CPV,ORTS,all,0.0,,deltaE per km2 per sp.,42.0,0.0,31076
KHM,ORTS,all,-2.5461159019105095e-09,1.1592100989604502e-10,deltaE per km2 per sp.,1508.0,28.3959998293966,31076
CMR,ORTS,all,-5.67232591390181e-09,6.873175272482407e-10,deltaE per km2 per sp.,3851.0,1760.193999248743,31076
CAN,ORTS,all,0.0,,deltaE per km2 per sp.,15692.0,0.0,31076
CRI,ORTS,all,-3.948187007170091e-08,5.919906812264568e-09,deltaE per km2 per sp.,528.0,43.6809999358654,31076
CIV,ORTS,all,-6.306760178155085e-09,1.4164977352874883e-10,deltaE per km2 per sp.,3431.0,606.6819995780289,31076
HRV,ORTS,all,-2.0778588787839682e-10,2.8051321845473606e-10,deltaE per km2 per sp.,819.0,0.1590000009536743,31076
CUB,ORTS,all,-2.837104968623279e-08,1.8531379356083747e-09,deltaE per km2 per sp.,1250.0,208.5449997150898,31076
CAF,ORTS,all,-1.0822823124886619e-09,1.2239773075806747e-11,deltaE per km2 per sp.,3638.0,362.05699996635315,31076
TCD,ORTS,all,-1.045254311231668e-09,1.8108706438452802e-11,deltaE per km2 per sp.,4921.0,74.53800011031329,31076
CHL,ORTS,all,0.0,,deltaE per km2 per sp.,2486.0,0.0,31076
CHN,ORTS,all,-2.9109175413291236e-09,3.318965315640706e-10,deltaE per km2 per sp.,71581.0,925.4130008001625,31076
CYP,ORTS,all,-4.175614308879114e-09,1.0661865478241036e-09,deltaE per km2 per sp.,120.0,0.7750000005960465,31076
CZE,ORTS,all,0.0,,deltaE per km2 per sp.,1194.0,0.0,31076
DNK,ORTS,all,0.0,,deltaE per km2 per sp.,882.0,0.0,31076
DJI,ORTS,all,0.0,,deltaE per km2 per sp.,36.0,0.0,31076
DMA,ORTS,all,-1.8725813102214133e-07,1.2900328719689844e-08,deltaE per km2 per sp.,11.0,17.506000022888184,31076
DOM,ORTS,all,-3.702027673762327e-08,2.362117164439924e-09,deltaE per km2 per sp.,560.0,46.48200008131564,31076
ECU,ORTS,all,-3.0449547753062823e-08,2.399615746058165e-09,deltaE per km2 per sp.,1375.0,78.10300026059151,31076
EGY,ORTS,all,-2.5896963815053606e-10,7.94100263986928e-11,deltaE per km2 per sp.,1254.0,44.86300001904368,31076
SLV,ORTS,all,-1.4961668451222986e-08,9.423668114999324e-10,deltaE per km2 per sp.,255.0,41.943000141382214,31076
GNQ,ORTS,all,-9.661517101515224e-09,1.7641175168863547e-09,deltaE per km2 per sp.,223.0,56.79099997997284,31076
ERI,ORTS,all,-1.3043853370868994e-09,3.8078097047705277e-10,deltaE per km2 per sp.,650.0,210.47900125920773,31076
EST,ORTS,all,-8.818077768145782e-11,1.5338185241143995e-12,deltaE per km2 per sp.,853.0,0.24000000365078455,31076
ETH,ORTS,all,-3.3363489237298613e-09,2.2531470269164516e-10,deltaE per km2 per sp.,6351.0,5106.510997047872,31076
FJI,ORTS,all,-2.5607817113294777e-08,7.014443670759114e-10,deltaE per km2 per sp.,51.0,73.57199973702431,31076
FIN,ORTS,all,0.0,,deltaE per km2 per sp.,4168.0,0.0,31076
GAB,ORTS,all,-3.1284970945160233e-09,1.186794686306718e-10,deltaE per km2 per sp.,1248.0,110.60299963720144,31076
GMB,ORTS,all,0.0,,deltaE per km2 per sp.,126.0,0.0,31076
MAR,ORTS,all,-1.5284833447238306e-09,8.694380610833398e-10,deltaE per km2 per sp.,3492.0,0.1779999989271164,31076
MOZ,ORTS,all,-3.216800223687703e-09,1.2215486328888625e-10,deltaE per km2 per sp.,6720.0,10.93800016656518,31076
NAM,ORTS,all,-1.973010119583487e-09,8.179601397711851e-11,deltaE per km2 per sp.,1812.0,373.97399981252846,31076
GEO,ORTS,all,0.0,,deltaE per km2 per sp.,806.0,0.0,31076
DEU,ORTS,all,0.0,,deltaE per km2 per sp.,6192.0,0.0,31076
GHA,ORTS,all,-8.696134098879804e-09,3.304793764495323e-10,deltaE per km2 per sp.,2537.0,2110.2049982070175,31076
GRC,ORTS,all,0.0,,deltaE per km2 per sp.,1893.0,0.0,31076
GRL,ORTS,all,,,deltaE per km2 per sp.,,,31076
GRD,ORTS,all,-3.220204041795594e-07,1.78277364973797e-08,deltaE per km2 per sp.,5.0,3.463000030517578,31076
NRU,ORTS,all,,,deltaE per km2 per sp.,,,31076
