ISO3,item_name,band_name,data_mean,data_mean_sem,unit,pixel_count,physical_area_km2
SEN,RCOF,median,0.0,,tonnes carbon per km2,1885.0,0.0
SVK,RCOF,median,0.0,,tonnes carbon per km2,794.0,0.0
SVN,RCOF,median,0.0,,tonnes carbon per km2,266.0,0.0
SLB,RCOF,median,,,tonnes carbon per km2,,
SOM,RCOF,median,0.0,,tonnes carbon per km2,2119.0,0.0
ZAF,RCOF,median,0.0,,tonnes carbon per km2,10362.0,0.0
SSD,RCOF,median,0.0,0.16197224998380302,tonnes carbon per km2,5001.0,0.17099999904632568
ESP,RCOF,median,0.0,,tonnes carbon per km2,7336.0,0.0
LKA,RCOF,median,0.51025838975821,0.024859108029680266,tonnes carbon per km2,750.0,86.39300022281707
KNA,RCOF,median,,,tonnes carbon per km2,,
LCA,RCOF,median,,,tonnes carbon per km2,,
VCT,RCOF,median,,,tonnes carbon per km2,,
SDN,RCOF,median,0.0,,tonnes carbon per km2,6187.0,0.0
SUR,RCOF,median,0.0,,tonnes carbon per km2,103.0,0.0
SWZ,RCOF,median,0.0,,tonnes carbon per km2,225.0,0.0
SWE,RCOF,median,0.0,,tonnes carbon per km2,3912.0,0.0
CHE,RCOF,median,0.0,,tonnes carbon per km2,376.0,0.0
SYR,RCOF,median,0.0,,tonnes carbon per km2,1503.0,0.0
TWN,RCOF,median,0.0,,tonnes carbon per km2,448.0,0.0
TJK,RCOF,median,0.0,,tonnes carbon per km2,929.0,0.0
TZA,RCOF,median,0.4990732432510798,0.07559767721827448,tonnes carbon per km2,7064.0,809.0189942705631
THA,RCOF,median,0.1879250587415296,0.0038534221484004365,tonnes carbon per km2,5568.0,553.3340002821386
TLS,RCOF,median,0.2742776870727539,0.20303896695410506,tonnes carbon per km2,168.0,0.07800000190734863
TGO,RCOF,median,0.35370815129004457,0.013701317348910436,tonnes carbon per km2,654.0,350.4859997053444
TUV,RCOF,median,,,tonnes carbon per km2,,
UGA,RCOF,median,0.18995147391038603,0.007417506639140012,tonnes carbon per km2,2278.0,2494.218998785019
URY,RCOF,median,0.0,,tonnes carbon per km2,2160.0,0.0
UZB,RCOF,median,0.0,,tonnes carbon per km2,1786.0,0.0
VUT,RCOF,median,,,tonnes carbon per km2,,
VAT,RCOF,median,,,tonnes carbon per km2,,
VEN,RCOF,median,0.0,,tonnes carbon per km2,6703.0,0.0
VNM,RCOF,median,0.059256689308017696,0.007280728431918044,tonnes carbon per km2,3701.0,5001.702015518472
ZMB,RCOF,median,0.07918638518031385,0.14829279556696195,tonnes carbon per km2,6680.0,0.3359999942779541
ZWE,RCOF,median,0.0,,tonnes carbon per km2,4434.0,0.0
YEM,RCOF,median,0.0,,tonnes carbon per km2,2040.0,0.0
UKR,RCOF,median,0.0,,tonnes carbon per km2,10249.0,0.0
BHR,RCOF,median,0.0,,tonnes carbon per km2,4.0,0.0
KWT,RCOF,median,0.0,,tonnes carbon per km2,46.0,0.0
QAT,RCOF,median,0.0,,tonnes carbon per km2,100.0,0.0
ARE,RCOF,median,0.0,,tonnes carbon per km2,388.0,0.0
TUR,RCOF,median,0.0,,tonnes carbon per km2,11036.0,0.0
ISR,RCOF,median,0.0,,tonnes carbon per km2,152.0,0.0
BGD,RCOF,median,0.23981182098388673,0.10165151332702192,tonnes carbon per km2,1649.0,0.19100000381469726
MMR,RCOF,median,0.08132413734421515,0.0033567345205515902,tonnes carbon per km2,5652.0,28.62500006809831
IND,RCOF,median,0.19890673834529143,0.004057407122478206,tonnes carbon per km2,37052.0,1993.1639984808119
BEN,RCOF,median,0.09261873269034031,0.022282243713245633,tonnes carbon per km2,1226.0,3.581000021025538
NER,RCOF,median,0.010118673276636788,0.033636165852163225,tonnes carbon per km2,4152.0,0.23800000205636027
NGA,RCOF,median,0.19157304647333703,0.01000151130224505,tonnes carbon per km2,10471.0,19.45300019159913
111,RCOF,median,0.0,,tonnes carbon per km2,52.0,0.0
112,RCOF,median,,,tonnes carbon per km2,,
113,RCOF,median,0.0,,tonnes carbon per km2,2.0,0.0
114,RCOF,median,0.0,,tonnes carbon per km2,1.0,0.0
115,RCOF,median,,,tonnes carbon per km2,,
116,RCOF,median,,,tonnes carbon per km2,,
117,RCOF,median,,,tonnes carbon per km2,,
118,RCOF,median,,,tonnes carbon per km2,,
119,RCOF,median,,,tonnes carbon per km2,,
120,RCOF,median,,,tonnes carbon per km2,,
121,RCOF,median,,,tonnes carbon per km2,,
122,RCOF,median,,,tonnes carbon per km2,,
123,RCOF,median,,,tonnes carbon per km2,,
124,RCOF,median,,,tonnes carbon per km2,,
125,RCOF,median,,,tonnes carbon per km2,,
126,RCOF,median,,,tonnes carbon per km2,,
127,RCOF,median,,,tonnes carbon per km2,,
128,RCOF,median,,,tonnes carbon per km2,,
129,RCOF,median,,,tonnes carbon per km2,,
ESH,RCOF,median,0.0,,tonnes carbon per km2,25.0,0.0
AFG,YAMS,median,0.0,,tonnes carbon per km2,7090.0,0.0
GBR,YAMS,median,0.0,,tonnes carbon per km2,3048.0,0.0
ALB,YAMS,median,0.0,,tonnes carbon per km2,430.0,0.0
DZA,YAMS,median,0.0,,tonnes carbon per km2,3571.0,0.0
USA,YAMS,median,0.3992710795233,0.02705787935513961,tonnes carbon per km2,85150.0,1.9890000015497205
ATA,YAMS,median,,,tonnes carbon per km2,,
ATG,YAMS,median,,,tonnes carbon per km2,,
ARG,YAMS,median,0.5760532607415695,0.09502945191909472,tonnes carbon per km2,20485.0,0.032000000476837154
AND,YAMS,median,0.0,,tonnes carbon per km2,1.0,0.0
AGO,YAMS,median,0.7614902200336411,0.10382732423817732,tonnes carbon per km2,7852.0,0.6779999935626984
ARM,YAMS,median,0.0,,tonnes carbon per km2,404.0,0.0
NLD,YAMS,median,0.0,,tonnes carbon per km2,637.0,0.0
AUS,YAMS,median,0.0,,tonnes carbon per km2,16774.0,0.0
AUT,YAMS,median,0.0,,tonnes carbon per km2,894.0,0.0
AZE,YAMS,median,0.0,,tonnes carbon per km2,1029.0,0.0
BHS,YAMS,median,,,tonnes carbon per km2,,
BRB,YAMS,median,,,tonnes carbon per km2,,
BLR,YAMS,median,0.0,,tonnes carbon per km2,3920.0,0.0
BEL,YAMS,median,0.0,,tonnes carbon per km2,538.0,0.0
BLZ,YAMS,median,0.024017969037924546,0.0035371176326145564,tonnes carbon per km2,38.0,0.07400000140070916
BTN,YAMS,median,0.0,,tonnes carbon per km2,293.0,0.0
BOL,YAMS,median,0.0,,tonnes carbon per km2,6535.0,0.0
BIH,YAMS,median,0.0,,tonnes carbon per km2,663.0,0.0
BWA,YAMS,median,0.0,,tonnes carbon per km2,947.0,0.0
NOR,YAMS,median,0.0,,tonnes carbon per km2,2569.0,0.0
COL,YAMS,median,1.0857883353901818,0.06650116274378122,tonnes carbon per km2,7215.0,354.98400074139244
COM,YAMS,median,,,tonnes carbon per km2,,
BRA,YAMS,median,0.413370244086801,0.013262105452373689,tonnes carbon per km2,55819.0,248.73000076241792
FRA,YAMS,median,0.0,,tonnes carbon per km2,8887.0,0.0
COD,YAMS,median,0.09675388773598859,0.0028450707214431217,tonnes carbon per km2,12894.0,205.61200049951674
COG,YAMS,median,0.15568957769340674,0.011353904835104203,tonnes carbon per km2,1783.0,37.60700002871454
NZL,YAMS,median,0.0,,tonnes carbon per km2,2958.0,0.0
BRN,YAMS,median,0.0,,tonnes carbon per km2,40.0,0.0
BGR,YAMS,median,0.0,,tonnes carbon per km2,1621.0,0.0
BFA,YAMS,median,0.16662853808695904,0.005568765975793028,tonnes carbon per km2,2889.0,120.97599984772502
BDI,YAMS,median,0.15210156421604776,0.033623112850595556,tonnes carbon per km2,288.0,14.552999951615929
CPV,YAMS,median,,,tonnes carbon per km2,,
KHM,YAMS,median,0.0,,tonnes carbon per km2,1504.0,0.0
CMR,YAMS,median,0.05639846506999109,0.003619874597972524,tonnes carbon per km2,4133.0,453.9869997640699
CAN,YAMS,median,0.0,,tonnes carbon per km2,18591.0,0.0
CRI,YAMS,median,1.0690364933644474,0.09909616004929145,tonnes carbon per km2,525.0,20.804000032842158
CIV,YAMS,median,0.5091075125369181,0.015521339396379988,tonnes carbon per km2,3409.0,8215.055002605915
HRV,YAMS,median,0.0,,tonnes carbon per km2,798.0,0.0
CUB,YAMS,median,0.4056445732606214,0.015794201547094693,tonnes carbon per km2,1232.0,593.9879992347957
CAF,YAMS,median,0.03591067787487519,0.0016927485811264829,tonnes carbon per km2,3839.0,544.010998956114
TCD,YAMS,median,0.2528927689747632,0.0030062768516959013,tonnes carbon per km2,4944.0,317.6520004142821
CHL,YAMS,median,0.0,,tonnes carbon per km2,2500.0,0.0
CHN,YAMS,median,0.0,,tonnes carbon per km2,71268.0,0.0
CYP,YAMS,median,0.0,,tonnes carbon per km2,118.0,0.0
CZE,YAMS,median,0.0,,tonnes carbon per km2,1190.0,0.0
DNK,YAMS,median,0.0,,tonnes carbon per km2,804.0,0.0
DJI,YAMS,median,0.0,,tonnes carbon per km2,36.0,0.0
DMA,YAMS,median,,,tonnes carbon per km2,,
DOM,YAMS,median,1.1421168795837997,0.028759751358726587,tonnes carbon per km2,568.0,39.28400000795722
ECU,YAMS,median,0.0,,tonnes carbon per km2,1434.0,0.0
EGY,YAMS,median,0.0,,tonnes carbon per km2,1666.0,0.0
SLV,YAMS,median,0.0,,tonnes carbon per km2,247.0,0.0
GNQ,YAMS,median,0.0,,tonnes carbon per km2,263.0,0.0
ERI,YAMS,median,0.0,,tonnes carbon per km2,648.0,0.0
EST,YAMS,median,0.0,,tonnes carbon per km2,832.0,0.0
ETH,YAMS,median,0.06605968764303147,0.015204674980703372,tonnes carbon per km2,6468.0,443.1340001678467
FJI,YAMS,median,,,tonnes carbon per km2,,
FIN,YAMS,median,0.0,,tonnes carbon per km2,4313.0,0.0
GAB,YAMS,median,0.08185446511992624,0.008045271907160348,tonnes carbon per km2,1512.0,267.08200001172725
GMB,YAMS,median,0.0,,tonnes carbon per km2,117.0,0.0
MAR,YAMS,median,0.0,,tonnes carbon per km2,3488.0,0.0
MOZ,YAMS,median,0.0,,tonnes carbon per km2,6723.0,0.0
NAM,YAMS,median,0.0,,tonnes carbon per km2,1907.0,0.0
GEO,YAMS,median,0.0,,tonnes carbon per km2,807.0,0.0
DEU,YAMS,median,0.0,,tonnes carbon per km2,6139.0,0.0
GHA,YAMS,median,0.46790708611389853,0.013557767616409276,tonnes carbon per km2,2500.0,3828.4930007176845
GRC,YAMS,median,0.0,,tonnes carbon per km2,1783.0,0.0
GRL,YAMS,median,,,tonnes carbon per km2,,
GRD,YAMS,median,,,tonnes carbon per km2,,
NRU,YAMS,median,,,tonnes carbon per km2,,
GTM,YAMS,median,0.0,,tonnes carbon per km2,1175.0,0.0
NPL,YAMS,median,0.0,,tonnes carbon per km2,1733.0,0.0
GIN,YAMS,median,0.18724259521989806,0.013558349824304984,tonnes carbon per km2,2590.0,80.43000006347894
GNB,YAMS,median,0.1534297097517199,0.09056769145354682,tonnes carbon per km2,365.0,0.038000000119209294
GUY,YAMS,median,0.42690740205571753,0.021176535490800466,tonnes carbon per km2,684.0,0.984000009149313
HTI,YAMS,median,0.4710410929741876,0.018405908496680584,tonnes carbon per km2,312.0,391.41399954289193
JOR,YAMS,median,0.0,,tonnes carbon per km2,309.0,0.0
HND,YAMS,median,0.47906707763671874,0.20790598951947123,tonnes carbon per km2,1127.0,0.0010000000149011613
HUN,YAMS,median,0.0,,tonnes carbon per km2,1341.0,0.0
ISL,YAMS,median,0.0,,tonnes carbon per km2,516.0,0.0
IDN,YAMS,median,0.19063213348388672,0.16701986789947726,tonnes carbon per km2,17019.0,0.029000000953674318
IRN,YAMS,median,0.0,,tonnes carbon per km2,13014.0,0.0
IRQ,YAMS,median,0.0,,tonnes carbon per km2,2194.0,0.0
IRL,YAMS,median,0.0,,tonnes carbon per km2,1179.0,0.0
KAZ,YAMS,median,0.0,,tonnes carbon per km2,19285.0,0.0
KEN,YAMS,median,0.07991027098004103,0.029129202587231756,tonnes carbon per km2,2336.0,12.382000013291837
KIR,YAMS,median,,,tonnes carbon per km2,,
PRK,YAMS,median,0.0,,tonnes carbon per km2,1732.0,0.0
KOR,YAMS,median,0.0,,tonnes carbon per km2,1276.0,0.0
XKX,YAMS,median,0.0,,tonnes carbon per km2,162.0,0.0
SRB,YAMS,median,0.0,,tonnes carbon per km2,1226.0,0.0
SYC,YAMS,median,,,tonnes carbon per km2,,
SLE,YAMS,median,0.04191040077140686,0.0728745107633269,tonnes carbon per km2,837.0,0.16799999713897706
SGP,YAMS,median,0.0,,tonnes carbon per km2,6.0,0.0
ITA,YAMS,median,0.0,,tonnes carbon per km2,4398.0,0.0
JAM,YAMS,median,0.46745932485860087,0.024836889377003013,tonnes carbon per km2,124.0,79.09600004673003
JPN,YAMS,median,0.05893169225695383,0.0023558925377976203,tonnes carbon per km2,4615.0,64.54100000999868
KGZ,YAMS,median,0.0,,tonnes carbon per km2,1660.0,0.0
LAO,YAMS,median,0.0,,tonnes carbon per km2,1718.0,0.0
LVA,YAMS,median,0.0,,tonnes carbon per km2,1260.0,0.0
LBN,YAMS,median,0.0,,tonnes carbon per km2,135.0,0.0
LSO,YAMS,median,0.0,,tonnes carbon per km2,355.0,0.0
LBR,YAMS,median,0.03313213611694495,0.004137014293554654,tonnes carbon per km2,876.0,24.043999871313574
LBY,YAMS,median,0.0,,tonnes carbon per km2,1472.0,0.0
LIE,YAMS,median,0.0,,tonnes carbon per km2,1.0,0.0
LTU,YAMS,median,0.0,,tonnes carbon per km2,1279.0,0.0
LUX,YAMS,median,0.0,,tonnes carbon per km2,46.0,0.0
MCO,YAMS,median,,,tonnes carbon per km2,,
MNG,YAMS,median,0.0,,tonnes carbon per km2,3474.0,0.0
MNE,YAMS,median,0.0,,tonnes carbon per km2,203.0,0.0
MKD,YAMS,median,0.0,,tonnes carbon per km2,342.0,0.0
MDG,YAMS,median,0.0,,tonnes carbon per km2,6181.0,0.0
MWI,YAMS,median,0.0,,tonnes carbon per km2,1114.0,0.0
MYS,YAMS,median,0.0,,tonnes carbon per km2,3122.0,0.0
MDV,YAMS,median,,,tonnes carbon per km2,,
MLI,YAMS,median,0.24530830452728655,0.005199214652208156,tonnes carbon per km2,4928.0,37.2030000860244
MLT,YAMS,median,,,tonnes carbon per km2,,
MHL,YAMS,median,,,tonnes carbon per km2,,
MRT,YAMS,median,0.032372344440021704,0.002019365838285629,tonnes carbon per km2,1747.0,4.186000043302775
MUS,YAMS,median,,,tonnes carbon per km2,,
MEX,YAMS,median,0.0,,tonnes carbon per km2,14927.0,0.0
FSM,YAMS,median,,,tonnes carbon per km2,,
MDA,YAMS,median,0.0,,tonnes carbon per km2,576.0,0.0
NIC,YAMS,median,0.9404375964231735,0.019724954153316765,tonnes carbon per km2,1181.0,0.705000011175871
OMN,YAMS,median,0.0,,tonnes carbon per km2,516.0,0.0
PAK,YAMS,median,0.0,,tonnes carbon per km2,8215.0,0.0
PLW,YAMS,median,,,tonnes carbon per km2,,
PAN,YAMS,median,0.41406949829803186,0.021853361414271303,tonnes carbon per km2,569.0,48.101999990791086
PNG,YAMS,median,0.05362443573165281,0.001642959449875512,tonnes carbon per km2,1621.0,182.99500018030403
PRY,YAMS,median,1.2983699035644531,0.5855160925939226,tonnes carbon per km2,3583.0,0.0010000000149011613
PER,YAMS,median,0.0,,tonnes carbon per km2,5717.0,0.0
PHL,YAMS,median,0.2203076036497235,0.005087224618138477,tonnes carbon per km2,3272.0,39.142000137344
POL,YAMS,median,0.0,,tonnes carbon per km2,5775.0,0.0
PRT,YAMS,median,0.03589673042297363,0.13945303447147014,tonnes carbon per km2,1318.0,1.42
ROU,YAMS,median,0.0,,tonnes carbon per km2,3561.0,0.0
RUS,YAMS,median,0.0,,tonnes carbon per km2,59185.0,0.0
RWA,YAMS,median,0.08769833380336803,0.02790334884735118,tonnes carbon per km2,270.0,14.884000060558318
WSM,YAMS,median,,,tonnes carbon per km2,,
SMR,YAMS,median,,,tonnes carbon per km2,,
TON,YAMS,median,,,tonnes carbon per km2,,
TTO,YAMS,median,0.31997176117325166,0.03759667276719109,tonnes carbon per km2,46.0,0.08500000178813934
TUN,YAMS,median,0.0,,tonnes carbon per km2,1230.0,0.0
TKM,YAMS,median,0.0,,tonnes carbon per km2,1153.0,0.0
STP,YAMS,median,,,tonnes carbon per km2,,
SAU,YAMS,median,0.0,,tonnes carbon per km2,3510.0,0.0
SEN,YAMS,median,0.10015760158127252,0.05314128977953241,tonnes carbon per km2,1885.0,0.03
